GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48005","Angelina, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),16553,(D),62544,64324,63305,56058,57518,73994,84799,88678,64985,55851,53829,55884,56015,57151,57311
 "48005","Angelina, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",39553,36163,41964,48218,57217,59905,59474,60796,67499,84853,94603,90516,86463,82089,79498,75115,82897,81589,87687,86689
 "48005","Angelina, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",211671,230577,247785,279099,280060,296684,297323,315155,341618,352976,411361,426005,437897,444349,470510,486935,481222,461606,476505,445569
 "48005","Angelina, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",3962,4360,4565,4597,4620,4529,4824,5041,5603,5883,6136,6950,6757,6953,6786,7444,8616,9957,11648,10223
 "48005","Angelina, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",207709,226218,243220,274502,275439,292155,292498,310114,336015,347093,405225,419055,431139,437397,463724,479490,472607,451649,464857,435346
 "48005","Angelina, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",78969,87982,98934,97589,85132,85762,86550,90988,96820,99326,97324,106624,109975,129609,138565,139286,143480,162009,163511,127807
 "48005","Angelina, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",6106,6632,6916,6791,5740,5741,6580,6700,6796,6788,6787,6287,6307,6835,7161,7622,8071,7924,7651,5644
 "48005","Angelina, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",72863,81350,92017,90798,79392,80022,79970,84288,90025,92537,90537,100337,103668,122774,131403,131663,135410,154085,155860,122163
 "48005","Angelina, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",55584,59286,56930,55951,55646,58343,59928,63868,65086,64258,63041,66280,66334,71790,75025,76932,78868,78773,79440,75955
 "48005","Angelina, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",277868,294195,304109,311515,323997,333019,351143,364117,389012,410667,406304,420674,434019,447220,460946,473305,484405,502359,509868,530554
 "48005","Angelina, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",27522,29240,31762,29974,27639,53949,102435,202024,132155,97905,74771,93008,121714,142957,125268,90651,155796,316971,339164,195822
 "48005","Angelina, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",277442,287192,296264,298323,292620,312716,343370,346468,353520,361908,377702,414922,416011,413234,409220,404452,389168,418902,427152,439281
 "48005","Angelina, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",59652,52957,55815,62810,75494,74154,73618,91820,88482,89083,70908,94225,136145,194526,206052,177429,172802,152276,149436,138944
 "48005","Angelina, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",621572,583103,580705,665586,672751,703685,764105,804120,725341,768496,798515,812531,666845,603222,516280,455879,434477,461935,456905,466900
 "48005","Angelina, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",619600,602801,613122,701785,714380,786157,870810,991342,855463,862869,881066,918660,799415,770313,666237,596082,653068,847215,879300,742635
 "48005","Angelina, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1142639,1186105,1233216,1293792,1340695,1452327,1507734,1562465,1610472,1692338,1796045,1921896,1986268,2037489,2089936,2016858,2042825,2032005,2070684,2035870
 "48007","Aransas, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",364140,374471,422714,440094,465173,557621,606577,626312,541323,548803,570076,645587,650831,701950,691186,663203,630247,649433,694634,690786
 "48007","Aransas, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",318631,328422,375277,392229,413505,504529,550596,567533,479408,483119,506209,578834,583147,632642,618024,586922,550860,572594,615428,606661
 "48007","Aransas, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",17029,17096,16575,(D),(D),(D),19165,17688,18856,14995,15295,15838,13727,15836,15914,15569,13837,14230,(D),15818
 "48007","Aransas, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",40139,38924,74146,61520,79359,110329,175466,183511,103899,92719,86867,77418,81543,124177,77294,42007,39501,38243,35884,13751
 "48007","Aransas, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",519,565,519,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),131,150,166,211,240,329,296
 "48007","Aransas, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",24330,25036,28780,31894,33469,43118,42491,33515,28626,31157,33482,40090,41634,46405,52620,45547,43926,50880,54547,51095
 "48007","Aransas, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",8103,12060,12635,13342,7881,17321,3614,4054,2880,2539,4498,5137,8445,10644,9864,10945,7289,8611,6891,5939
 "48007","Aransas, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),2258,13291,(D),(D),2118,1822,3184,4046,6990,9066,7998,9390,6021,7563,5767,4772
 "48007","Aransas, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),5623,4030,(D),(D),762,717,1314,1091,1455,1577,1866,1555,1268,1047,1124,1167
 "48007","Aransas, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",3952,3010,2696,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),12382,13150,14734,13815,13509,14744,15279
 "48007","Aransas, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",28337,29276,33186,46061,53929,57883,59826,59686,60747,58712,62485,69008,72318,66470,68797,73507,71925,71643,70072,72117
 "48007","Aransas, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",10237,7401,7609,9034,12360,17498,17073,17548,13455,16884,17104,17805,16505,(D),(D),(D),(D),(D),(D),(D)
 "48007","Aransas, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",5221,5320,5005,4899,5199,5434,7876,8054,7140,7388,7684,8254,7968,7573,7802,7554,6230,6903,7716,7797
 "48007","Aransas, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",82118,87481,85399,89520,93677,112293,92545,102209,104831,115222,121888,170741,158174,159165,176781,176400,159855,180598,200147,230704
 "48007","Aransas, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",13476,14844,16265,16713,16364,16704,15930,15901,17918,18748,19719,21372,21401,23093,26794,28917,27804,31174,29357,29292
 "48007","Aransas, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",68642,72637,69135,72807,77313,95589,76614,86307,86912,96474,102169,149369,136774,136071,149987,147483,132051,149424,170790,201412
 "48007","Aransas, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",42296,40719,42316,44512,36304,39518,49485,56207,52862,54204,58413,62111,62805,65813,72708,75878,73854,75440,80482,78776
 "48007","Aransas, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),(D),20608,19773,22838,25251,33426,36826,33296,32922,35595,37221,35123,36721,41296,34653,37094,39300,41148,41217
 "48007","Aransas, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),4021,4856,5992,7278,8514,(D),(D),9500,10070,10858,(D),11769,11535,11742,13742,15374,16465,(D)
 "48007","Aransas, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",22589,19646,17686,19882,7474,6989,7545,(D),(D),11782,12748,14031,(D),17323,19877,29483,23018,20766,22868,(D)
 "48007","Aransas, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",14730,15310,17161,18772,20209,21438,21053,23235,25603,26472,26969,27737,29039,(D),(D),(D),(D),(D),29801,(D)
 "48007","Aransas, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",1788,1841,1917,2145,1660,1415,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2507,(D)
 "48007","Aransas, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",12942,13469,15244,16626,18550,20023,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),27294,(D)
 "48007","Aransas, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",28181,30866,33777,34823,32285,35586,37566,38142,36826,35861,42223,50839,53425,54344,53500,53613,53120,50284,61862,50528
 "48007","Aransas, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",3752,5464,5669,5091,4897,5669,5849,6479,6290,6412,6975,7222,7596,8354,7961,8059,8587,7554,8918,7563
 "48007","Aransas, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",24429,25403,28108,29732,27388,29918,31717,31663,30536,29449,35248,43618,45830,45990,45539,45554,44533,42730,52944,42965
 "48007","Aransas, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",13441,15356,15473,17781,19369,20036,19585,18528,18663,20731,21012,23972,26210,30537,31227,31523,30046,30046,30212,28069
 "48007","Aransas, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",45508,46049,47438,47865,51668,53092,55981,58779,61915,65684,63867,66753,67684,69308,73162,76280,79387,76839,79206,84125
 "48007","Aransas, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",57168,56021,90721,(D),(D),(D),194631,201198,122755,107714,102162,93256,95270,140013,93208,57576,53338,52473,(D),29568
 "48007","Aransas, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",32289,32287,35882,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),78852,81947,88241,85740,85153,84816,87396
 "48007","Aransas, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",10756,7966,8128,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48007","Aransas, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",13323,17380,17640,18241,13080,22755,11490,12107,10020,9927,12181,13391,16413,18217,17666,18499,13519,15514,14606,13736
 "48007","Aransas, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",89600,93116,132136,(D),(D),(D),240736,238767,154261,141409,140142,138482,145350,197062,155692,114068,104553,111964,(D),86602
 "48007","Aransas, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",229031,235305,243141,(D),(D),(D),309860,328766,325147,341710,366067,440352,437797,435580,462332,472855,446306,460631,(D),520059
 "48009","Archer, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",170131,184875,195668,225134,235741,289628,297232,347583,266362,315859,356202,382044,419320,422282,318184,278637,291231,309257,298980,285161
 "48009","Archer, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",148533,162459,172832,201575,210535,263953,270914,320209,238928,285962,326664,350674,384218,385493,283463,247236,258812,275623,264325,248537
 "48009","Archer, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",27731,34668,30631,37305,22928,13582,5444,4527,7987,2008,2382,14304,23852,46709,31691,20399,15508,19407,18761,34753
 "48009","Archer, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",45058,47434,54308,67897,91625,132865,146797,184030,112656,141388,174295,181982,196147,170004,76405,56772,73010,79959,61015,24391
 "48009","Archer, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",565,644,636,655,649,713,687,679,687,729,729,1104,19862,23276,25691,26823,25771,(D),28501,37504
 "48009","Archer, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",6874,7185,9222,9301,9153,10702,10865,12127,12176,14067,11345,12899,11721,10783,10050,10804,12927,13144,13864,13617
 "48009","Archer, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",2110,2271,3218,4442,5644,7594,7506,8920,6982,6343,15338,16135,12162,10988,8786,7123,7289,8128,7388,6338
 "48009","Archer, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",1370,1829,2642,3298,(D),(D),(D),(D),(D),(D),(D),(D),(D),8306,6864,6310,6355,6965,(D),(D)
 "48009","Archer, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",740,442,576,1144,(D),(D),(D),(D),(D),(D),(D),(D),(D),2682,1922,813,934,1163,(D),(D)
 "48009","Archer, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",6582,7381,8014,15973,16172,23573,28000,32652,28603,31385,32795,35800,33782,32072,28521,24266,19634,18614,17375,13335
 "48009","Archer, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",6822,6790,7555,7386,6960,13281,12605,11609,12748,16010,15204,13661,13472,13593,13926,12612,11938,11439,12455,11535
 "48009","Archer, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),9117
 "48009","Archer, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",7179,5808,(D),(D),3401,(D),4013,4569,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48009","Archer, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",22506,24117,22314,22926,23725,25721,22402,25080,26327,30952,31590,33534,31294,32407,41225,39716,37458,40882,(D),47292
 "48009","Archer, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",4096,3967,3981,3963,2937,2877,2311,2960,3719,4223,4485,4463,3938,3887,4399,5085,(D),(D),(D),(D)
 "48009","Archer, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",18410,20150,18333,18963,20789,22844,20091,22119,22608,26729,27105,29071,27356,28519,36826,34632,(D),(D),38414,(D)
 "48009","Archer, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),(D),8488,9543,12125,15207,15528,17936,9459,20487,20808,19818,20896,24336,25938,24991,28898,31169,33132,30814
 "48009","Archer, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),(D),2333,(D),(D),(D),3326,4200,(D),(D),6175,5262,6029,8044,9266,7433,7107,6905,7271,5310
 "48009","Archer, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",0,0,4016,(D),(D),(D),8514,10516,(D),(D),10075,10865,10611,11770,11535,11743,13743,15375,16465,15680
 "48009","Archer, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),2139,2057,2576,4076,3688,3220,3701,4358,4558,3692,4257,4522,5136,5815,8047,8889,9396,9825
 "48009","Archer, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",3797,4589,5329,5348,5001,3932,3902,4514,4837,5367,4498,4357,4164,4044,3584,4107,5871,5822,6353,5423
 "48009","Archer, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",780,995,1214,(D),1175,57,219,206,186,191,143,115,177,195,208,375,346,(D),(D),(D)
